level,symbol,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants
strict,u͓,vowel,1,0.00046,9e-05,9e-05,578000,959949,,
strict,pʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,t̠ʆʷ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,ʆʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,ʆʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,ʔʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,ʔʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,
strict,c̟,consonant,4,0.00184,9e-05,5e-05,560000,555120,ɟ(5) cʰ(1),
strict,ɟ̟,consonant,3,0.00138,9e-05,6e-05,550000,649185,,
strict,ɜː,vowel,3,0.00138,9e-05,5e-05,540103,560501,,
strict,aːu,vowel,2,0.00092,9e-05,7e-05,537080,718555,,
strict,tʲʼ,consonant,2,0.00092,9e-05,5e-05,527000,527000,,
strict,dʷ,consonant,20,0.00919,8e-05,0.00018,514110,1862930,lʷ(1),
strict,t̪̺,consonant,2,0.00092,8e-05,5e-05,512000,497490,,
strict,y̞,vowel,2,0.00092,8e-05,5e-05,512000,497490,,
strict,ð̪̺,consonant,2,0.00092,8e-05,5e-05,512000,497490,,
strict,R,consonant,8,0.00367,8e-05,5e-05,510550,553362,,
strict,t̪ɬ̪,consonant,2,0.00092,8e-05,5e-05,510000,510000,,
strict,t̪ɬ̪ʰ,consonant,2,0.00092,8e-05,5e-05,510000,510000,,
strict,ʱɾ,consonant,3,0.00138,8e-05,5e-05,504900,504900,,
strict,ʱm,consonant,3,0.00138,8e-05,5e-05,504240,504240,,
strict,ɾ̪̊,consonant,1,0.00046,8e-05,5e-05,500000,500000,,
strict,ɾ̪̊ʰ,consonant,1,0.00046,8e-05,5e-05,500000,500000,,
strict,ʱl,consonant,1,0.00046,8e-05,5e-05,500000,500000,,
strict,ʱn̪,consonant,1,0.00046,8e-05,5e-05,500000,500000,,
strict,ʱŋ,consonant,1,0.00046,8e-05,5e-05,500000,500000,,
strict,c̤,consonant,2,0.00092,8e-05,0.00026,488000,2732608,,
strict,k͈,consonant,66,0.03032,8e-05,5e-05,484756,484756,,
strict,p͈,consonant,66,0.03032,8e-05,5e-05,484756,484756,,
strict,m̰,consonant,21,0.00965,7e-05,9e-05,454547,890821,ˀm̥(1),
strict,ȶ͈,consonant,61,0.02802,7e-05,4e-05,452842,452842,,
strict,ȶ͉,consonant,59,0.0271,7e-05,4e-05,432842,432842,,
strict,ø̞̜,vowel,1,0.00046,7e-05,1e-05,431800,112657,,
strict,ø̞̜ː,vowel,1,0.00046,7e-05,1e-05,431800,112657,,
strict,nˤ,consonant,2,0.00092,7e-05,4e-05,422900,452052,,
strict,r̩,consonant,3,0.00138,7e-05,4e-05,415124,415124,,
strict,æːi,vowel,1,0.00046,6e-05,4e-05,391200,449740,,
strict,æːɪ,vowel,1,0.00046,6e-05,4e-05,391200,449740,,
strict,æːʊ,vowel,1,0.00046,6e-05,4e-05,391200,449740,,
strict,ɑɪ,vowel,1,0.00046,6e-05,4e-05,391200,449740,,
strict,ɜi,vowel,1,0.00046,6e-05,4e-05,391200,449740,,
strict,ɜɪ,vowel,1,0.00046,6e-05,4e-05,391200,449740,əɪ(1),
strict,s̪ʼ|sʼ,consonant,6,0.00276,6e-05,8e-05,389500,830223,,
strict,o̞u,vowel,5,0.0023,6e-05,4e-05,389050,418908,,
strict,nts,consonant,9,0.00413,6e-05,0.00275,383120,28400688,ntʃ(1),
strict,ʔˤ,consonant,4,0.00184,6e-05,4e-05,380430,409582,,
strict,äi̯,vowel,3,0.00138,6e-05,4e-05,373002,379038,,
strict,ŋɡʲ,consonant,8,0.00367,6e-05,4e-05,370000,370000,,
strict,ð̺̞,consonant,1,0.00046,6e-05,4e-05,358000,364036,,
strict,øɪ̯,vowel,1,0.00046,6e-05,4e-05,358000,364036,,
strict,ŋˑ,consonant,1,0.00046,6e-05,4e-05,358000,364036,ŋ̥(1),
strict,ʏi̯,vowel,1,0.00046,6e-05,4e-05,358000,364036,,
strict,θ̻,consonant,1,0.00046,6e-05,4e-05,358000,364036,,
strict,jʷ,consonant,23,0.01056,6e-05,0.00014,354000,1439498,jɥ(1),
strict,t̪͉,consonant,40,0.01837,6e-05,3e-05,344841,344841,,
strict,t̪͈,consonant,41,0.01883,6e-05,3e-05,344837,344837,,
strict,t̻s̪̻,consonant,3,0.00138,6e-05,4e-05,343100,425279,,
strict,n̪̥|n̥,consonant,8,0.00367,6e-05,8e-05,342500,777016,,
strict,nr,consonant,1,0.00046,6e-05,4e-05,341270,371128,,
strict,n̪̰|n̰,consonant,6,0.00276,6e-05,3e-05,340720,340720,,
strict,n̪d̪z̪,consonant,4,0.00184,6e-05,4e-05,340000,369850,,
strict,ʡ,consonant,3,0.00138,6e-05,4e-05,338787,367940,,
strict,iːɛ,vowel,2,0.00092,5e-05,4e-05,332900,362052,,
strict,uːʌ,vowel,2,0.00092,5e-05,4e-05,332900,362052,,
strict,nɗ,consonant,3,0.00138,5e-05,3e-05,332000,353052,,
strict,ɾʲ,consonant,19,0.00873,5e-05,0.0002,331255,2077689,ɾ̃ʲ(1) ʝ(1) ɹ(1),
strict,ŋ̰,consonant,5,0.0023,5e-05,3e-05,325235,326679,,
strict,kǀ͓,consonant,5,0.0023,5e-05,4e-05,324800,383203,,
strict,ŋǀ͓,consonant,5,0.0023,5e-05,4e-05,324800,383203,,
strict,rʷ,consonant,20,0.00919,5e-05,0.00017,324000,1743207,,
strict,pˤʰ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,r̺̥,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,tsˤʰ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,t̠ʃˤʰ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,t̠ʃˤʼ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,t̪ˤʰ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,t̪ˤʼ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,vˤ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,x̠,consonant,1,0.00046,5e-05,3e-05,322900,352052,,
strict,ɔaː,vowel,1,0.00046,5e-05,3e-05,322900,352052,,
strict,ɛ̯æː,vowel,1,0.00046,5e-05,3e-05,322900,352052,,
strict,ʒˤ,consonant,1,0.00046,5e-05,3e-05,322900,352052,ʒ̥ˤ(1) ʃˤ(1),
strict,mɓ,consonant,2,0.00092,5e-05,3e-05,322000,343052,,
strict,ɲ̰,consonant,4,0.00184,5e-05,7e-05,320142,754658,,
strict,ts̪,consonant,3,0.00138,5e-05,1e-05,320000,56579,,
strict,ɯ͓,vowel,2,0.00092,5e-05,3e-05,320000,349850,,
strict,ndr,consonant,5,0.0023,5e-05,3e-05,315000,346048,,
strict,dz̪,consonant,2,0.00092,5e-05,0.0,310000,46579,,
strict,ʼm,consonant,2,0.00092,5e-05,3e-05,310000,310000,,
strict,ʼn,consonant,2,0.00092,5e-05,3e-05,310000,310000,,
strict,ɔ̝,vowel,3,0.00138,5e-05,3e-05,302210,302210,ɔ̤(1),
strict,ŋ̥ʷ,consonant,2,0.00092,5e-05,3e-05,301800,301800,,
strict,aːi,vowel,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ɣ̰,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼb,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼd,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼj,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼw,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼŋ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼɡ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼɣ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,ʼɲ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,
strict,kǂ,consonant,4,0.00184,5e-05,3e-05,297800,356203,,
strict,i̥,vowel,4,0.00184,5e-05,3e-05,292055,292055,ɪ̥(1),
strict,u̥,vowel,4,0.00184,5e-05,3e-05,292055,292055,ʊ̥(1),
strict,ŋǁ͓,consonant,3,0.00138,5e-05,3e-05,290800,349203,,
strict,ŋǃ̠,consonant,3,0.00138,5e-05,3e-05,290800,349203,,
strict,ʈ͉,consonant,43,0.01975,5e-05,3e-05,287842,287842,ɖ(1),
strict,ŋ̥ǀ͓ˀ,consonant,3,0.00138,5e-05,3e-05,284400,342803,,
strict,ŋ̥ǀ͓ʰ,consonant,2,0.00092,5e-05,3e-05,283600,342003,,
