level,seg,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants,n_wold_recipients,in_wold
lumped,ns|ns,consonant,1,0.00046,0.0,0.0,10000,10000,,n̪s̪|ns,0,False
lumped,ntr,consonant,1,0.00046,0.0,0.0,10000,10000,ntɾ(1),ntɾ,0,False
lumped,nts|nts,consonant,1,0.00046,0.0,0.0,10000,10000,,n̪t̪s̪|nts,0,False
lumped,ntʃr,consonant,1,0.00046,0.0,0.0,10000,10000,ntʃɾ(1),n̠t̠ʃɾ,0,False
lumped,ntʃʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,n̠t̠ʃʷ,0,False
lumped,nt͇s͇,consonant,1,0.00046,0.0,0.0,10000,10000,,nt͇s͇ʰ,0,False
lumped,nzr,consonant,1,0.00046,0.0,0.0,10000,10000,nzɾ(1),nzɾ,0,False
lumped,nz|nz,consonant,1,0.00046,0.0,0.0,10000,10000,,n̪z̪|nz,0,False
lumped,nɡr,consonant,1,0.00046,0.0,0.0,10000,10000,nɡɾ(1),nɡɾ,0,False
lumped,nʃʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,n̠ʃʷ,0,False
lumped,nʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,n̊,consonant,1,0.00046,0.0,0.0,10000,10000,,n̪̊,0,False
lumped,n̤ɡ̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,n͉,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,nθ,consonant,1,0.00046,0.0,1e-05,10000,114970,,,0,False
lumped,oɛ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,oɪ,vowel,1,0.00046,0.0,0.0,10000,10000,,oɪ̯,0,False
lumped,oˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,o˞,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,o̘,vowel,1,0.00046,0.0,0.0,10000,10000,õ̘(1),o̘ː,0,False
lumped,o̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,o̥,vowel,1,0.00046,0.0,0.0,10000,10000,,o̞̥,0,False
lumped,pfʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,pk,consonant,1,0.00046,0.0,9e-05,10000,908971,pkʰ(1),pkʰ,0,False
lumped,pr,consonant,1,0.00046,0.0,0.0,10000,10000,pɾ(1),pɾ,0,False
lumped,pt,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,pɸ,consonant,1,0.00046,0.0,4e-05,10000,433525,,,0,False
lumped,pʷˠ,consonant,1,0.00046,0.0,0.0,10000,10000,pʷˠʰ(1) bʷˠ(1),pʷˠʰ pʷˠː,0,False
lumped,p˞,consonant,1,0.00046,0.0,0.0,10000,10000,,p˞ʰ,0,False
lumped,p̼,consonant,1,0.00046,0.0,0.0,10000,10000,p(1),,0,False
lumped,qm,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,qn,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,qʷˀ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,qˀ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,rʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,ɾʷʲ(1),ɾʷʲ,0,False
lumped,r̙,consonant,1,0.00046,0.0,0.0,10000,10000,,r̠̙,0,False
lumped,r̰|r̰,consonant,1,0.00046,0.0,0.0,10000,10000,,r̪̰|r̰,0,False
lumped,sr,consonant,1,0.00046,0.0,0.0,10000,10000,sɾ(1),sɾ,0,False
lumped,s͇,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,s͈,consonant,1,0.00046,0.0,0.0,10000,10000,,s͈ː,0,False
lumped,sᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,tsˀ|tsˀ,consonant,1,0.00046,0.0,0.0,10000,17302,,t̪s̪ˀ|tsˀ,0,False
lumped,tɕʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,tɕᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,tɬˀ|tɬˀ,consonant,1,0.00046,0.0,0.0,10000,10000,,t̪ɬ̪ˀ|tɬˀ,0,False
lumped,tʃr,consonant,1,0.00046,0.0,0.0,10000,10000,tʃɾ(1),t̠ʃɾ,0,False
lumped,tʃx,consonant,1,0.00046,0.0,0.0,10000,10000,,t̠ʃx,0,False
lumped,tʃ|tʃ,consonant,1,0.00046,0.0,4e-05,10000,401900,dʒ|dʒ(1),t̪ʃ|t̠ʃ,0,False
lumped,t͇s͇,consonant,1,0.00046,0.0,0.0,10000,10000,,t͇s͇ʰ,0,False
lumped,t͈ʃ,consonant,1,0.00046,0.0,0.0,10000,10000,,t̠͈ʃ t̠͈ʃː,0,False
lumped,uy,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,uɔ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,u̯ɔ̃,0,False
lumped,uəi,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,uə̃,vowel,1,0.00046,0.0,0.0,10000,10000,,u̯ə̃,0,False
lumped,uɛ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,u̯ɛ̃,0,False
lumped,uɨ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,uˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,u˞ˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,u˞ˤː,0,False
lumped,u̘,vowel,1,0.00046,0.0,0.0,10000,10000,ũ̘(1),,0,False
lumped,vr,consonant,1,0.00046,0.0,0.0,10000,10000,vɾ(1),vɾ,0,False
lumped,v̼,consonant,1,0.00046,0.0,0.0,10000,10000,ɸ(1) β(1) v(1) f(1),,0,False
lumped,wˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,w̜,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,w̜ʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,x̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,yɛ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,zr,consonant,1,0.00046,0.0,0.0,10000,10000,zɾ(1),zɾ,0,False
lumped,å,vowel,1,0.00046,0.0,0.0,10000,10000,,å,0,False
lumped,çʲ,consonant,1,0.00046,0.0,0.0,10000,1397,,,0,False
lumped,ðʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,õũ,vowel,1,0.00046,0.0,0.0,10000,10000,,õũ õ̞ũ,0,False
lumped,ĩã,vowel,1,0.00046,0.0,0.0,10000,10000,,ĩã,0,False
lumped,ĩõ,vowel,1,0.00046,0.0,0.0,10000,10000,,ĩõ,0,False
lumped,ŋb,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋh,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋhʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋhʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋhᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋkr,consonant,1,0.00046,0.0,0.0,10000,10000,ŋkɾ(1),ŋkɾ,0,False
lumped,ŋmkpr,consonant,1,0.00046,0.0,0.0,10000,10000,ŋmkpɾ(1),ŋmkpɾ,0,False
lumped,ŋmʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋmʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋmˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋr,consonant,1,0.00046,0.0,0.0,10000,10000,ŋɾ(1),ŋɾ,0,False
lumped,ŋɡmb,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋɣʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋɣʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋɣᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋ̤ɡǃ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋ̥m̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ŋ‼,consonant,1,0.00046,0.0,0.0,10000,10000,ŋ‼ʱ(1),ŋ‼ʱ,0,False
lumped,œ̜,vowel,1,0.00046,0.0,0.0,10000,10000,,œ̜ː,0,False
lumped,œ̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ũˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,ũˤ,0,False
lumped,ɓʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɔɛ,vowel,1,0.00046,0.0,9e-05,10000,916209,,,0,False
lumped,ɔ̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɕᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɖr͓,consonant,1,0.00046,0.0,0.00256,10000,26507430,,ɖr̠͓,1,True
lumped,əy,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,əɯ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,əɯ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,əˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ə̰ɯ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɛɯ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɛʊ,vowel,1,0.00046,0.0,0.0,10000,10000,,ɛʊ̯,0,False
lumped,ɞe,vowel,1,0.00046,0.0,0.0,10000,10000,,ɞe̯,0,False
lumped,ɡbˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡm,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡr,consonant,1,0.00046,0.0,0.0,10000,10000,ɡɾ(1),ɡɾ,0,False
lumped,ɡǀxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡǁxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡǃxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡɓ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡ˞,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡˡ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡ̙,consonant,1,0.00046,0.0,5e-05,10000,504728,,,0,False
lumped,ɡ‼,consonant,1,0.00046,0.0,0.0,10000,10000,ɡ‼ʱ(1),ɡ‼ʱ,0,False
lumped,ɡ‼x,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɡ‼xʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɢʁ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɣv,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɣ̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɤ̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɨ̘,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɨ̜,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɪˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɬʟ͓̥,consonant,1,0.00046,0.0,0.0,10000,17302,,,0,False
lumped,ɭ̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɮʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɯ̤a,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɯ̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɰ̃,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɱfr,consonant,1,0.00046,0.0,0.0,10000,10000,ɱfɾ(1),ɱfɾ,0,False
lumped,ɱfʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɱfʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɱvr,consonant,1,0.00046,0.0,0.0,10000,10000,ɱvɾ(1),ɱvɾ,0,False
lumped,ɱvʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɱð,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲcʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲdʑ,consonant,1,0.00046,0.0,0.0,10000,10000,,ɲ̟dʑ,0,False
lumped,ɲtɕ,consonant,1,0.00046,0.0,0.0,10000,10000,ɲtɕʰ(1),ɲ̟tɕʰ,0,False
lumped,ɲɟʑ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲɟʝ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲʄ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɲᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɳʈr,consonant,1,0.00046,0.0,0.0,10000,10000,,ɳʈɽʰ,0,False
lumped,ɳʈr̥,consonant,1,0.00046,0.0,0.00256,10000,26507430,,ɳʈr̠̥,1,True
lumped,ɳ̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɵ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɸʷ,consonant,1,0.00046,0.0,0.0,10000,10000,pʷ(1),,0,False
lumped,ɸʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ɺ̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʁ̰ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,ʁ̞̰ʷ,0,False
lumped,ʂʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʂ͉,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʃ͈,consonant,1,0.00046,0.0,0.0,10000,10000,ʃ͈ʲ(1),ʃ͈ː,0,False
lumped,ʈr̥,consonant,1,0.00046,0.0,0.00256,10000,26507430,ʈʂ͇(1),ʈr̠̥ ʈɹ̠̥,1,True
lumped,ʊ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʌy,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʌɯ,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʍʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʎʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʑᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʒ̤,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʔj,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʔw,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʕ̰,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʕ̰ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʟ͓̥,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʼŋǀ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ʼŋǃ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀb͉,consonant,1,0.00046,0.0,0.0,10000,10000,ʔm(1),,0,False
lumped,ˀc,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀj̰,consonant,1,0.00046,0.0,0.0,10000,10000,ʔɲ̰(1),,0,False
lumped,ˀk,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀkp,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀs,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀw̰,consonant,1,0.00046,0.0,0.0,10000,10000,ʔŋ̰ʷ(1),,0,False
lumped,ˀy,vowel,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀɡb,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀɡʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀʃʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀʍ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ˀʍʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,β̃,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,θʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,,0,False
lumped,ᴅ̰,consonant,1,0.00046,0.0,0.0,10000,10000,,ᴅ̪̰,0,False
lumped,ḁ,vowel,1,0.00046,0.0,0.0,10000,10000,,ḁ,0,False
lumped,ḛɪ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,ḛɪ̰,0,False
lumped,ṳa,vowel,1,0.00046,0.0,0.0,10000,10000,,ṳa,0,False
lumped,ṳa̤,vowel,1,0.00046,0.0,0.0,10000,10000,,ṳa̤,0,False
lumped,ṳi̤,vowel,1,0.00046,0.0,0.0,10000,10000,,ṳi̤,0,False
lumped,xh,consonant,1,0.00046,0.0,0.0,9650,9650,,,0,False
lumped,ĩẽ,vowel,1,0.00046,0.0,0.0,9000,9000,,ĩẽ ĩẽ̞,0,False
lumped,ŋ̥ʲ,consonant,1,0.00046,0.0,0.0,9000,9000,,,0,False
lumped,ḛ̃,vowel,4,0.00184,0.0,0.0,8780,8780,,ẽ̞̰ ḛ̃,0,False
lumped,iai,vowel,1,0.00046,0.0,0.0,8500,24586,,i̯ai i̯ai̯,0,False
lumped,ieu,vowel,1,0.00046,0.0,0.0,8500,24586,,i̯eu̯,0,False
lumped,ə̰̃,vowel,1,0.00046,0.0,0.0,7000,7000,,,0,False
lumped,ɛ̰̃,vowel,1,0.00046,0.0,0.0,7000,7000,,,0,False
lumped,ts͇,consonant,1,0.00046,0.0,0.0,5500,5500,,ts͇ʰ,0,False
lumped,f̰,consonant,1,0.00046,0.0,0.0,5130,6574,,,0,False
lumped,θ̰,consonant,1,0.00046,0.0,0.0,5130,6574,,,0,False
lumped,aᴱ,vowel,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,dʼkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,d̪ʼkxʼ,0,False
lumped,kǀh,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǀkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǀʔ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǁh,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǁkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǁʔ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǂh,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǂkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǂʔ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǃh,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǃkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kǃʔ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kʘh,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kʘkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kʘx,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,kʘʔ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,oᴱ,vowel,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,pʼkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǀ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǀʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǁ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǁʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǂ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǂʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǃ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qǃʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qʘ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,qʘʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,tʼkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,t̪ʼkxʼ,0,False
lumped,uᴱ,vowel,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋʘ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋ̊ǀ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋ̊ǁ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋ̊ǂ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋ̊ǃ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ŋ̊ʘ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡǀk,consonant,1,0.00046,0.0,0.0,4200,4200,ɡǀkʰ(1) ɡǀqʰ(1),ɡǀkʰ,0,False
lumped,ɡǀkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡǁk,consonant,1,0.00046,0.0,0.0,4200,4200,ɡǁkʰ(1) ɡǁqʰ(1),ɡǁkʰ,0,False
lumped,ɡǁkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡǂk,consonant,1,0.00046,0.0,0.0,4200,4200,ɡǂkʰ(1) ɡǂqʰ(1),ɡǂkʰ,0,False
lumped,ɡǂkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡǃk,consonant,1,0.00046,0.0,0.0,4200,4200,ɡǃkʰ(1) ɡǃqʱ(1),ɡǃkʰ,0,False
lumped,ɡǃkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡʘ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡʘk,consonant,1,0.00046,0.0,0.0,4200,4200,ɡʘkʰ(1) ɡʘqʰ(1),ɡʘkʰ,0,False
lumped,ɡʘkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡʘx,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɡʼkxʼ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ɢǀ,consonant,1,0.00046,0.0,0.0,4200,4200,ɴǀɢ(1),,0,False
lumped,ɢǀq,consonant,1,0.00046,0.0,0.0,4200,4200,ɢǀqʰ(1) ɴɢǀqʰ(1),ɢǀqʰ,0,False
lumped,ɢǁ,consonant,1,0.00046,0.0,0.0,4200,4200,ɴǁɢ(1),,0,False
lumped,ɢǁq,consonant,1,0.00046,0.0,0.0,4200,4200,ɢǁqʰ(1) ɴɢǁqʰ(1),ɢǁqʰ,0,False
lumped,ɢǂ,consonant,1,0.00046,0.0,0.0,4200,4200,ɴǂɢ(1),,0,False
lumped,ɢǃ,consonant,1,0.00046,0.0,0.0,4200,4200,ɴǃɢ(1),,0,False
lumped,ɢǃq,consonant,1,0.00046,0.0,0.0,4200,4200,ɢǃqʰ(1) ɴɢǃqʰ(1),ɢǃqʰ,0,False
lumped,ɢʘ,consonant,1,0.00046,0.0,0.0,4200,4200,ɴʘɢ(1),,0,False
lumped,ʔŋǀ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ʔŋǁ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ʔŋǂ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ʔŋǃ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ʔŋʘ,consonant,1,0.00046,0.0,0.0,4200,4200,,,0,False
lumped,ua˞,vowel,1,0.00046,0.0,0.0,4100,4100,,uɑ˞,0,False
lumped,r̥ʲ,consonant,3,0.00138,0.0,3e-05,2527,296226,ɾ̥ʲ(1),r̥ʲː ɾ̥ʲ,1,True
lumped,aʲ,vowel,2,0.00092,0.0,0.0,2525,2525,,aʲː,0,False
lumped,xʼ,consonant,2,0.00092,0.0,0.0,2500,8707,,,0,False
lumped,ɬˠ,consonant,1,0.00046,0.0,3e-05,2025,295724,,,0,False
lumped,iuo,vowel,1,0.00046,0.0,0.0,2000,2000,,i̯uo,0,False
lumped,iũo,vowel,1,0.00046,0.0,0.0,2000,2000,,i̯ũo,0,False
lumped,ãɪ,vowel,1,0.00046,0.0,0.0,2000,2000,,ãɪ̯ː,0,False
lumped,ũo,vowel,1,0.00046,0.0,0.0,2000,2000,,ũo ũoː,0,False
lumped,ɪ̃ɛ,vowel,1,0.00046,0.0,0.0,2000,2000,,ɪ̃ɛː,0,False
lumped,ʏ̃,vowel,1,0.00046,0.0,0.0,2000,2000,,ʏ̃ː,0,False
lumped,ỹœ,vowel,1,0.00046,0.0,0.0,2000,2000,,ỹœ ỹœː,0,False
lumped,r͓,consonant,1,0.00046,0.0,0.0,1800,1800,,ɾ͓,0,False
lumped,R̥|R̥,consonant,1,0.00046,0.0,0.0,1500,1500,,R̪̥|R̥,0,False
lumped,i̤ə̤,vowel,1,0.00046,0.0,0.0,1500,1500,,,0,False
lumped,ɯ̤ə̤,vowel,1,0.00046,0.0,0.0,1500,1500,,,0,False
lumped,ṳə̤,vowel,1,0.00046,0.0,0.0,1500,1500,,ṳə̤,0,False
lumped,dʷ|dʷ,consonant,1,0.00046,0.0,0.0,970,970,,d̪ʷ|dʷ,1,True
lumped,qχʷ,consonant,1,0.00046,0.0,0.0,970,970,,,1,True
lumped,qχʷʼ,consonant,1,0.00046,0.0,0.0,970,970,,,1,True
lumped,qχʷˤ,consonant,1,0.00046,0.0,0.0,970,970,,,1,True
lumped,qχʷˤʼ,consonant,1,0.00046,0.0,0.0,970,970,,,1,True
lumped,qχˤ,consonant,1,0.00046,0.0,0.0,970,970,,qχˤː,1,True
lumped,qχˤʼ,consonant,1,0.00046,0.0,0.0,970,970,,,1,True
lumped,tɬʷ|tɬʷ,consonant,1,0.00046,0.0,0.0,970,970,,t̪ɬ̪ʷʰ|tɬʷʰ,1,True
lumped,tɬʷʼ|tɬʷʼ,consonant,1,0.00046,0.0,0.0,970,970,,t̪ɬ̪ʷʼ|tɬʷʼ,1,True
lumped,zʷ|zʷ,consonant,1,0.00046,0.0,0.0,970,970,,z̪ʷ|zʷ,1,True
